"Weekday","FieldOfStudy","Race","Age","Gender","Edu","Political","SocialStatus","Religious","USAScore","UKScore","ItalyScore","ChinaScore"
2,5,"White",62,"Female",9,"Left",8,2,NA,NA,NA,0.00262578114549106
2,4,"White",35,"Female",7,"Left",6,1,"No_Bias",NA,NA,0.49409329975424
2,4,"Asian",25,"Male",9,"Left",7,2,"No_Bias",NA,0.633491043632398,NA
2,7,"White",17,"Male",4,"Moderate",8,1,"No_Bias",NA,NA,-0.0992409569658686
2,11,"White",22,"Male",5,"Left",5,3,"No_Bias",NA,NA,-0.0670774710942299
2,11,"Other",20,"Female",5,"Moderate",5,2,"No_Bias",NA,NA,0.545636409383719
2,11,"White",23,"Male",5,"Left",3,1,"No_Bias",NA,NA,NA
3,11,"White",23,"Male",5,"Left",3,1,"No_Bias",NA,NA,NA
3,14,"White",23,"Female",7,"Moderate",8,1,"No_Bias",NA,-0.32700503250594,NA
3,9,"White",54,"Male",9,"Left",8,3,"No_Bias",NA,0.882668932805418,NA
3,5,"White",38,"Female",9,"Left",6,1,"Non_COVID",NA,NA,0.550189227338248
3,8,"Black",54,"Female",9,"Left",6,1,"COVID",NA,NA,0.451839269246288
3,8,"Other",19,"Female",5,"Moderate",5,2,"No_Bias",-0.235887081160156,NA,NA
3,15,"Black",38,"Female",6,"Moderate",5,1,"No_Bias",NA,NA,0.0058559721043854
3,1,"White",18,"Female",4,"Left",4,1,"No_Bias",0.690244474532672,NA,NA
3,14,"Other",19,"Female",5,"Left",5,2,"No_Bias",NA,NA,0.749116147412493
3,9,"Asian",24,"Female",7,"Left",8,3,"No_Bias",NA,NA,-0.0906242212562805
3,1,"White",23,"Male",9,"Left",4,1,"No_Bias",-0.219372309484816,NA,NA
3,14,"White",37,"Female",5,"Moderate",2,1,"No_Bias",NA,-0.011116323344575,NA
3,12,"White",44,"Male",7,"Moderate",7,1,"No_Bias",0.651363077591811,NA,NA
3,2,"White",57,"Male",5,"Left",6,1,"No_Bias",0.700732792150821,NA,NA
3,2,"White",30,"Male",7,"Moderate",8,2,"No_Bias",NA,0.274527571871941,NA
3,11,"White",19,"Female",4,"Left",6,1,"No_Bias",NA,-0.028303884055444,NA
3,5,"White",50,"Female",9,"Moderate",6,3,"No_Bias",NA,NA,-0.840960796507927
3,7,"White",25,"Male",9,"Left",7,1,"No_Bias",NA,NA,-0.026105535062332
3,14,"White",16,NA,3,"Left",8,1,"No_Bias",NA,-0.100993625813371,NA
3,9,"White",39,"Female",9,"Left",7,1,"No_Bias",NA,NA,-0.689583069561553
3,6,"White",31,"Male",9,"Left",8,1,"No_Bias",NA,NA,-0.132521833717888
3,3,"White",20,"Male",7,"Left",8,1,"No_Bias",NA,NA,-0.731836674413521
3,8,"White",22,"Female",5,"Right",6,2,"No_Bias",NA,NA,0.578942426912225
3,4,"White",34,"Male",9,"Moderate",6,1,"No_Bias",NA,NA,0.113193915025515
3,1,"White",19,"Female",5,"Left",7,2,"No_Bias",NA,0.160742173994804,NA
3,12,"Other",52,"Female",8,"Moderate",6,2,"No_Bias",NA,-0.439694867938568,NA
3,3,"Asian",34,"Male",7,"Left",6,1,"No_Bias",NA,NA,-0.0593764547762372
3,6,"White",15,"Female",3,"Moderate",5,3,"No_Bias",NA,0.222567937925393,NA
3,9,"White",59,"Female",9,"Left",6,2,"COVID",NA,NA,0.0463420782243917
3,5,"White",21,"Female",5,"Moderate",5,2,"No_Bias",NA,NA,NA
3,8,"Asian",59,"Female",7,"Left",8,2,"No_Bias",NA,NA,-0.299072227850272
3,12,"Black",25,"Female",5,"Moderate",5,2,"No_Bias",0.0754398756040194,NA,NA
3,5,"Other",41,"Female",9,"Right",6,4,"No_Bias",NA,0.179676977054215,NA
3,14,"White",29,"Female",9,"Left",7,1,"Non_COVID",NA,-0.101555901926184,NA
3,1,"White",19,"Female",4,"Moderate",8,2,"No_Bias",NA,-0.322367864196529,NA
3,12,"White",55,"Male",9,"Left",6,1,"COVID",0.179455615444626,NA,NA
3,1,"Other",23,"Female",7,"Left",5,2,"No_Bias",NA,NA,0.154913656849586
3,2,"White",31,"Female",9,"Left",7,1,"No_Bias",0.528151252166535,NA,NA
3,14,"Asian",25,"Female",7,"Left",7,2,"No_Bias",NA,NA,0.547109679065285
3,12,"White",26,"Female",5,"Left",6,1,"COVID",NA,NA,0.159865075932268
3,6,"White",25,"Female",7,"Moderate",7,2,"No_Bias",-0.066010979927656,NA,NA
3,4,"White",51,"Male",9,NA,7,3,"No_Bias",NA,-0.267807302238654,NA
3,14,"White",36,"Female",9,"Moderate",6,1,"No_Bias",NA,NA,NA
3,8,"Other",46,"Female",5,"Right",5,3,NA,-0.0319683043181335,NA,NA
3,5,"Other",21,"Female",7,"Moderate",4,4,"No_Bias",NA,NA,-0.474647691321279
3,5,"Other",30,"Female",9,"Left",6,2,"No_Bias",NA,NA,-0.035147854876127
3,10,"White",35,"Female",5,"Moderate",5,3,"No_Bias",NA,NA,0.519732523107465
4,NA,NA,14,"Male",NA,"Moderate",7,1,"No_Bias",0.0598510634798805,NA,NA
4,8,"Other",18,"Female",5,"Left",4,1,"Non_COVID",NA,-0.640628188284942,NA
4,15,"Other",18,"Female",3,"Left",5,4,"No_Bias",NA,-0.120146863914125,NA
4,1,"Other",21,"Female",7,"Moderate",6,3,"No_Bias",NA,-0.404542926511701,NA
4,5,"White",47,"Male",7,"Right",6,3,"COVID",NA,-0.398780440909093,NA
4,NA,"White",18,"Female",NA,"Left",8,1,"No_Bias",NA,-0.224301941596447,NA
4,12,"White",22,"Female",7,"Left",5,1,"COVID",-0.167871858483138,NA,NA
4,1,NA,20,"Female",5,"Right",7,2,"No_Bias",NA,NA,-0.444813212934459
4,8,"White",45,"Female",9,"Right",6,2,"No_Bias",NA,0.131501181620293,NA
4,10,"White",19,"Female",5,"Left",4,1,"No_Bias",NA,NA,NA
4,6,"Asian",22,"Female",4,"Left",4,1,"No_Bias",NA,-0.328981078900895,NA
4,11,"White",21,"Female",5,"Left",5,4,"No_Bias",NA,NA,NA
4,12,"Asian",21,"Female",5,"Left",8,1,"No_Bias",0.393962248155487,NA,NA
4,12,"Other",31,"Male",12,"Left",8,1,NA,NA,1.44674019143146,NA
4,3,"White",21,"Female",7,"Moderate",6,1,"No_Bias",NA,NA,0.377233939472522
4,4,"White",24,"Female",7,"Left",6,1,"No_Bias",NA,NA,0.407385376535842
4,11,"Other",23,"Male",7,"Moderate",6,2,"No_Bias",NA,0.0455977112790191,NA
4,2,"White",31,"Male",7,NA,6,1,"No_Bias",NA,NA,-0.00414386852631114
4,3,"Other",26,"Male",9,"Left",5,1,"No_Bias",0.593480794317157,NA,NA
4,11,"White",37,"Female",9,"Left",8,4,"No_Bias",NA,-0.383427033339396,NA
4,14,"White",10,"Female",2,"Left",7,2,"No_Bias",NA,NA,-0.548640123198307
4,2,"Other",27,"Male",7,"Moderate",7,1,"COVID",0.510370255188508,NA,NA
4,2,"White",26,"Male",7,"Moderate",9,2,"No_Bias",NA,0.0697923728526747,NA
4,2,"White",31,"Male",7,"Right",7,2,"No_Bias",NA,-0.285164424656554,NA
4,2,"Black",23,"Male",7,"Moderate",5,1,"COVID",0.384674970336522,NA,NA
4,2,"White",26,"Female",7,"Left",6,1,"COVID",NA,-0.566478377460644,NA
4,2,"White",43,"Male",10,"Right",9,2,"No_Bias",NA,NA,0.54109499045146
4,2,"White",25,"Female",7,NA,6,2,"No_Bias",NA,-0.202836504128291,NA
4,2,"Asian",41,"Male",10,"Moderate",7,2,"No_Bias",NA,-0.0567826281504108,NA
4,8,"White",19,"Male",5,NA,7,2,"No_Bias",NA,NA,-0.102111795952725
4,5,"White",27,"Male",8,"Moderate",6,1,"No_Bias",0.309003094595686,NA,NA
4,14,"Black",17,"Female",3,"Moderate",7,2,NA,-0.75625984224456,NA,NA
4,6,NA,16,"Male",3,"Right",7,3,"No_Bias",0.0870870114918439,NA,NA
4,6,"White",23,"Female",7,"Moderate",7,2,"No_Bias",NA,NA,0.271885392447512
4,5,"White",54,"Female",9,NA,5,1,"No_Bias",0.145785919332151,NA,NA
4,5,"White",19,"Female",5,"Moderate",3,2,"No_Bias",NA,NA,-0.140222619703933
4,11,"White",41,"Female",9,"Moderate",6,1,"No_Bias",-0.374605505277566,NA,NA
4,3,"White",29,"Female",7,NA,6,2,"No_Bias",0.106013058323444,NA,NA
4,14,"White",20,"Male",7,"Right",7,2,"No_Bias",NA,NA,NA
4,5,"Black",35,"Male",9,"Left",6,1,"No_Bias",-0.282790779308667,NA,NA
4,12,"White",31,"Male",8,"Left",7,1,"No_Bias",NA,NA,-0.434702786245482
4,5,"White",34,"Male",7,"Right",7,2,"No_Bias",0.180802896814711,NA,NA
4,14,"White",17,NA,3,NA,6,NA,"No_Bias",NA,NA,0.634724229818422
4,8,"White",19,"Female",5,"Moderate",7,3,"No_Bias",NA,-0.416086487848874,NA
4,12,"Black",29,"Female",7,"Moderate",6,3,"No_Bias",-0.477207993840682,NA,NA
4,6,"Asian",18,"Male",5,NA,3,3,"COVID",NA,NA,0.154249039506689
4,11,"White",20,"Female",5,"Moderate",4,2,"No_Bias",0.341414285336547,NA,NA
4,5,"White",45,"Female",8,"Moderate",5,2,"No_Bias",NA,NA,-0.00613779375171409
4,11,"Black",20,"Female",5,"Left",6,4,"No_Bias",NA,0.424083932636827,NA
4,5,"White",51,"Female",9,"Moderate",4,1,"COVID",NA,0.253024910839377,NA
4,9,"White",49,"Female",7,"Moderate",7,1,"No_Bias",NA,-0.152516730313335,NA
4,5,"White",61,"Female",7,"Right",6,3,"No_Bias",NA,NA,-0.343962873325323
4,2,NA,21,"Male",4,NA,7,NA,"COVID",NA,NA,-0.135169484247712
4,2,"Asian",28,"Male",7,"Left",6,1,"No_Bias",NA,NA,NA
4,NA,"White",14,"Female",NA,"Left",7,2,"No_Bias",NA,0.851143984689819,NA
5,11,"Black",21,"Female",5,"Left",6,3,"COVID",NA,NA,0.209816460239937
5,14,"White",37,"Male",5,"Left",5,1,"No_Bias",NA,NA,-0.0147359631936744
5,14,"White",66,"Male",7,"Right",7,2,"No_Bias",NA,-0.132858966528823,NA
5,1,"White",37,"Female",7,"Left",3,1,"No_Bias",NA,0.962331517565479,NA
5,NA,"Other",16,"Female",NA,"Left",6,2,"No_Bias",0.212075645953153,NA,NA
5,8,"White",30,"Female",12,"Left",9,2,"No_Bias",NA,NA,NA
5,11,"White",20,"Male",6,"Left",8,3,"No_Bias",0.389485487471989,NA,NA
5,2,"Asian",24,"Female",8,"Left",4,2,"No_Bias",NA,NA,0.558890989848912
5,9,"White",47,"Female",9,"Left",9,2,"No_Bias",NA,NA,NA
5,2,"White",66,"Male",10,"Right",6,3,"No_Bias",NA,-0.139009864616916,NA
5,14,"White",18,"Male",5,"Moderate",6,1,"No_Bias",NA,-0.215595004774629,NA
5,5,"Other",22,"Female",4,"Moderate",5,2,"No_Bias",NA,NA,-0.652094305415654
5,7,"Asian",48,"Male",13,NA,7,2,"No_Bias",NA,NA,0.528303028116374
5,7,"Asian",31,"Female",13,"Moderate",6,3,"No_Bias",0.317369357289231,NA,NA
5,7,"White",24,"Male",7,"Left",9,2,"No_Bias",NA,NA,0.14468707290409
5,1,"White",40,"Female",13,"Moderate",3,1,"No_Bias",NA,NA,0.141864391813243
5,10,"Black",49,"Male",8,"Moderate",6,2,"No_Bias",-0.285386015416222,NA,NA
5,2,"White",25,"Male",7,"Moderate",8,3,"No_Bias",-0.318711261773151,NA,NA
5,13,"White",39,"Male",7,"Left",4,1,"COVID",NA,NA,-0.333876885611051
5,7,"White",24,"Female",7,"Left",9,1,"No_Bias",-0.502390871257357,NA,NA
5,5,"White",49,"Female",9,"Moderate",7,3,"COVID",NA,0.174935361500656,NA
5,2,"White",23,"Female",6,"Left",6,1,"COVID",0.871866079325738,NA,NA
5,NA,"White",51,"Female",NA,"Moderate",6,3,"No_Bias",0.216421038006509,NA,NA
5,12,"Asian",26,"Female",8,"Left",5,3,"No_Bias",NA,0.572663386331825,NA
5,2,"White",18,"Female",4,"Left",6,2,NA,0.276124245878448,NA,NA
5,6,"White",63,"Male",7,"Moderate",7,4,"No_Bias",NA,NA,0.10300540325663
5,2,"Black",23,"Female",5,"Moderate",6,4,"COVID",-0.0513753336101781,NA,NA
5,12,"White",21,"Female",5,"Left",7,3,NA,NA,NA,0.224715416538051
5,4,"White",22,"Male",7,NA,7,1,"No_Bias",NA,0.0910537068847606,NA
5,4,"White",22,"Female",7,"Moderate",5,1,"No_Bias",NA,NA,-0.598485115620374
5,11,"White",41,"Female",9,"Left",6,4,"No_Bias",NA,NA,0.122617940716622
5,2,"White",33,"Female",7,"Left",6,2,"No_Bias",NA,0.0434729007980551,NA
5,13,"White",60,"Female",7,NA,NA,NA,"No_Bias",NA,NA,-0.141573418588244
5,14,"Black",18,"Male",3,"Moderate",4,2,"No_Bias",NA,NA,NA
5,7,"Asian",26,"Female",7,"Left",7,1,"No_Bias",-0.0510766951928544,NA,NA
5,2,"Asian",47,"Male",10,"Left",7,1,"COVID",NA,NA,-0.107082522708456
5,6,"Other",19,"Male",5,"Moderate",7,1,"No_Bias",NA,NA,0.246524141581063
5,4,"White",18,"Male",4,"Right",7,2,"No_Bias",NA,-0.226297677992657,NA
5,NA,"White",48,"Male",NA,"Left",8,2,"No_Bias",NA,-0.230282287395839,NA
5,4,"Other",30,"Male",4,"Left",7,1,"No_Bias",NA,0.306464362303372,NA
5,8,"Asian",46,"Female",7,"Left",8,1,"No_Bias",0.285921534586726,NA,NA
5,NA,"White",18,"Male",NA,"Moderate",4,3,"COVID",NA,NA,NA
5,11,"White",19,"Female",5,"Left",8,1,"No_Bias",NA,0.345838222942769,NA
5,11,"Asian",21,"Female",4,"Left",8,1,"Non_COVID",NA,0.53706518255291,NA
5,6,"Other",24,"Female",7,"Left",7,1,NA,NA,-0.926162763103075,NA
5,8,"White",18,"Female",5,"Left",7,3,"No_Bias",NA,0.266225235418619,NA
5,NA,"White",19,"Male",NA,"Moderate",6,1,"No_Bias",NA,0.148991967787966,NA
5,3,"Black",20,"Female",5,"Left",6,3,"No_Bias",NA,-0.295920052288748,NA
5,12,"White",20,"Male",5,"Left",8,1,"COVID",NA,0.0829766578845927,NA
5,8,"White",29,"Female",12,"Left",7,2,"Non_COVID",-0.133522165809081,NA,NA
5,4,"Black",24,"Male",5,"Moderate",8,2,"No_Bias",NA,NA,0.129270280267922
5,14,"White",32,"Female",9,"Right",6,4,"No_Bias",NA,0.35013005358893,NA
5,8,"White",30,"Female",8,"Left",7,1,"No_Bias",-0.0339149141996882,NA,NA
5,2,"White",34,"Male",8,NA,5,1,"No_Bias",NA,0.0548043103073816,NA
5,NA,NA,NA,NA,NA,"Moderate",8,3,"No_Bias",0.128089229068649,NA,NA
5,2,"Black",39,"Female",6,"Moderate",NA,3,"No_Bias",NA,NA,-0.149917935271997
5,2,NA,NA,NA,5,NA,4,3,"No_Bias",NA,NA,0.629446950683886
5,2,"White",46,"Male",5,"Right",3,3,"COVID",1.09487466196764,NA,NA
5,12,"White",26,"Female",6,"Left",4,1,"No_Bias",0.257007962641026,NA,NA
6,1,"White",23,"Female",5,"Left",8,3,"No_Bias",NA,NA,0.0383663386954038
6,3,"White",26,"Female",6,"Left",6,3,"No_Bias",0.203707256079085,NA,NA
6,11,"White",22,"Male",5,"Left",6,2,"No_Bias",NA,-0.509936218451082,NA
6,15,"White",18,"Female",3,"Left",5,1,NA,0.321110716985588,NA,NA
6,15,"White",55,"Female",5,"Right",8,3,"No_Bias",-0.268068282432031,NA,NA
6,14,"Asian",39,"Male",7,"Moderate",7,2,"No_Bias",0.306417327693635,NA,NA
6,14,"Asian",16,"Female",3,"Left",4,2,"COVID",-0.536098776242022,NA,NA
6,2,"Other",NA,NA,2,NA,5,NA,"No_Bias",NA,-0.334643964913611,NA
6,11,"Other",21,"Female",7,"Left",4,1,"No_Bias",0.290556239877211,NA,NA
6,2,"White",19,"Female",4,"Moderate",7,2,NA,NA,0.0554282390673335,NA
6,11,"Asian",19,"Female",4,"Left",5,2,"No_Bias",NA,NA,0.718341977026495
6,11,"White",24,"Female",7,"Moderate",4,2,"No_Bias",NA,0.170839225792332,NA
6,12,"Other",29,"Female",12,"Left",6,1,"No_Bias",NA,-0.445684484081496,NA
6,14,"White",18,"Female",3,NA,5,1,"No_Bias",0.25282372005972,NA,NA
6,15,"Asian",19,"Male",4,"Moderate",4,1,NA,0.117042218264059,NA,NA
6,NA,"Asian",15,"Male",NA,"Moderate",4,1,"No_Bias",-0.402433143587263,NA,NA
6,14,"White",37,"Male",5,"Left",5,1,"No_Bias",NA,-0.351541015814583,NA
6,6,"Asian",22,"Male",7,"Moderate",8,1,"No_Bias",NA,NA,0.430688551741663
6,2,"White",23,"Female",4,"Moderate",5,3,"No_Bias",NA,NA,-0.216682107371618
6,NA,"White",20,"Male",NA,NA,NA,NA,"No_Bias",NA,NA,-0.579283929083958
6,8,"White",20,"Female",4,"Moderate",6,3,"No_Bias",NA,NA,0.418023133114676
6,12,"White",19,"Male",5,"Right",4,3,"No_Bias",NA,0.0352367809462835,NA
6,4,"White",14,"Male",3,"Left",7,1,"Non_COVID",-0.356020204483017,NA,NA
6,8,"White",65,"Female",5,"Moderate",5,3,"COVID",0.898427712725615,NA,NA
6,8,"Other",25,"Female",7,"Left",8,3,"No_Bias",NA,NA,0.235403819562384
6,8,"White",30,"Female",8,"Left",7,1,"No_Bias",NA,NA,-0.308635229373979
6,6,"White",27,"Female",9,"Left",9,2,"No_Bias",0.456219737565968,NA,NA
6,1,"Asian",24,"Female",9,"Left",7,1,"No_Bias",NA,0.220466121269371,NA
6,7,"White",24,"Female",9,"Left",7,1,"No_Bias",0.0857404190926185,NA,NA
6,1,"White",23,"Female",7,"Left",7,1,"No_Bias",NA,-0.710217256103902,NA
6,6,"White",51,"Male",7,"Right",7,4,"No_Bias",NA,NA,-0.497960832994514
6,8,"White",22,"Female",5,"Left",4,1,"No_Bias",0.726658281433866,NA,NA
6,9,"White",60,"Female",9,"Moderate",5,2,"No_Bias",0.38159997652624,NA,NA
6,8,"White",18,"Female",4,"Moderate",5,3,"No_Bias",-0.664848933637557,NA,NA
6,5,"White",53,"Female",9,"Left",7,3,NA,NA,0.488535165161616,NA
6,1,"White",19,"Female",5,"Left",6,1,"No_Bias",NA,-0.17852541376315,NA
6,15,"White",18,"Female",3,"Moderate",7,3,"No_Bias",0.588792952682303,NA,NA
6,1,"Asian",42,"Male",7,NA,7,4,NA,NA,-0.847061936551372,NA
6,1,"White",37,"Male",8,"Left",6,1,"No_Bias",0.255080258793264,NA,NA
6,4,"Asian",19,"Male",5,"Left",7,1,"No_Bias",NA,NA,-0.116933839001978
6,8,"White",33,"Female",5,"Moderate",6,2,"No_Bias",NA,0.0991404878793311,NA
6,9,"White",21,"Male",5,"Left",7,2,"No_Bias",NA,-0.302741789663152,NA
6,15,"Other",19,"Female",4,"Left",4,1,"COVID",NA,-0.0819389654419927,NA
6,6,"White",28,"Female",13,"Left",9,4,"COVID",NA,NA,0.00657579567123816
6,1,"White",40,"Female",9,"Moderate",6,1,"No_Bias",NA,NA,0.355398508967915
6,8,"Asian",21,"Male",5,"Moderate",6,3,"No_Bias",0.291483197675948,NA,NA
6,9,"White",21,"Female",5,NA,5,2,"No_Bias",NA,NA,NA
6,2,"White",21,"Male",6,"Right",7,3,"COVID",NA,NA,0.0728770803051806
7,6,"Black",29,"Male",6,"Moderate",6,2,"No_Bias",NA,NA,0.390399508992691
7,8,"Black",21,"Male",4,"Left",4,2,"No_Bias",NA,NA,-0.214569637217323
7,12,"White",20,"Female",5,"Left",6,1,"No_Bias",NA,-0.0816248098661881,NA
7,1,"White",20,"Male",5,NA,7,4,"No_Bias",NA,-0.0693779888715382,NA
7,8,"Black",21,"Male",4,"Left",4,2,"No_Bias",-0.435261684084892,NA,NA
7,9,"Black",32,"Female",6,"Moderate",5,2,"COVID",NA,NA,0.604504307515203
7,8,"Other",26,"Female",4,"Moderate",6,3,"No_Bias",NA,0.114613995961763,NA
7,1,"White",20,"Female",5,"Moderate",7,1,"No_Bias",NA,-0.23955955337958,NA
7,8,"Other",19,"Male",5,NA,7,3,"No_Bias",NA,NA,NA
7,1,"Asian",19,"Female",4,"Left",5,1,"No_Bias",-0.445987472055953,NA,NA
7,7,"Asian",33,"Male",13,"Moderate",6,1,"No_Bias",NA,NA,0.345021769967995
7,3,"White",37,"Female",7,"Moderate",6,2,"No_Bias",NA,-0.643080921247908,NA
7,8,"Other",19,"Male",5,NA,6,3,"No_Bias",0.161000567185268,NA,NA
7,9,"White",45,"Female",13,"Left",7,2,"No_Bias",-0.420830875931963,NA,NA
7,10,"Other",19,"Male",5,"Moderate",6,1,"No_Bias",NA,0.0138551920457044,NA
7,4,"Asian",20,"Male",5,"Moderate",7,1,"No_Bias",NA,-0.123645551749125,NA
7,2,"Black",41,"Female",5,"Moderate",5,4,"COVID",NA,NA,-0.164616765406134
7,2,"White",21,"Male",7,NA,8,2,"No_Bias",-0.24065674823205,NA,NA
7,4,"Asian",18,"Female",5,"Left",7,1,"No_Bias",NA,NA,0.421305481219658
7,6,"Other",NA,NA,6,"Right",5,3,"No_Bias",NA,0.0742418709744939,NA
7,12,"Asian",34,"Male",9,"Moderate",5,2,"No_Bias",NA,NA,0.3198695227909
7,4,"Asian",31,"Male",7,"Left",4,1,"No_Bias",NA,NA,0.696013167442748
7,11,"Asian",20,"Female",4,"Left",6,1,"COVID",NA,NA,0.334764348869397
7,4,"White",18,"Female",4,"Left",5,1,"No_Bias",NA,-0.351558925709901,NA
7,15,"Asian",18,"Female",4,"Left",7,1,"No_Bias",NA,NA,0.145923069920929
7,13,"White",30,"Female",9,"Left",7,1,"No_Bias",NA,0.710163007835058,NA
7,5,"White",23,"Female",3,"Moderate",4,2,"No_Bias",-0.304271128882614,NA,NA
7,5,NA,56,"Female",8,"Left",8,4,"No_Bias",NA,NA,-0.169629238653714
7,2,"White",52,"Male",9,"Left",8,1,"No_Bias",1.13401671657374,NA,NA
7,14,"White",52,"Female",9,"Moderate",7,1,"No_Bias",0.521187675184016,NA,NA
7,11,"White",26,"Male",8,"Left",6,1,"No_Bias",0.0894475717200351,NA,NA
7,1,"White",18,"Female",4,"Moderate",6,2,"Non_COVID",NA,NA,NA
7,1,"Black",18,"Female",3,"Moderate",8,4,"No_Bias",NA,NA,NA
7,4,"White",50,"Male",13,"Moderate",7,2,"No_Bias",NA,0.282059101170805,NA
7,10,"White",29,"Female",11,"Left",8,1,"COVID",NA,1.06457636570452,NA
7,7,"Asian",31,"Male",5,"Moderate",5,1,"No_Bias",-0.156564526516649,NA,NA
7,NA,"Other",16,"Female",NA,"Left",5,3,NA,NA,NA,0.493358841159481
7,10,"Asian",24,"Female",7,"Left",7,2,"No_Bias",0.0728575091007571,NA,NA
1,1,"Asian",27,"Female",7,"Left",3,2,"No_Bias",0.824107551214713,NA,NA
1,5,"Other",14,NA,3,"Moderate",6,4,NA,NA,NA,-0.219398634844473
1,12,"Other",20,"Female",5,"Left",7,4,"No_Bias",NA,0.0946796644048971,NA
1,5,"White",53,"Female",9,"Left",8,2,"COVID",NA,NA,NA
1,11,"White",23,NA,9,"Left",8,1,"No_Bias",NA,0.406019421339728,NA
1,11,"White",19,NA,5,"Left",6,3,NA,NA,NA,0.596010098988852
1,12,"White",30,"Male",9,"Left",8,1,"No_Bias",NA,-0.172068422169216,NA
1,14,"Other",26,"Female",5,"Moderate",5,2,"No_Bias",NA,0.065301330360617,NA
1,11,"Asian",19,"Female",4,"Moderate",8,4,"No_Bias",NA,NA,0.405380763274169
1,8,"Other",46,"Male",7,"Moderate",8,3,"COVID",NA,0.452450901588642,NA
1,6,"Asian",27,"Male",7,"Moderate",4,2,"No_Bias",NA,-0.142329038903533,NA
1,12,"Asian",23,"Male",7,NA,3,1,"No_Bias",0.506772305534285,NA,NA
1,15,"Other",18,"Male",5,"Moderate",7,1,"No_Bias",NA,0.319882464506386,NA
1,13,"White",19,"Female",5,"Left",4,1,"No_Bias",0.0601601657431931,NA,NA
1,5,"Other",14,NA,3,"Moderate",6,4,"No_Bias",-0.763733565456892,NA,NA
1,4,"White",29,"Female",5,"Moderate",4,1,"No_Bias",NA,0.153440554985374,NA
1,15,"Asian",18,"Male",3,"Left",6,1,"No_Bias",0.342645697935274,NA,NA
1,2,"Black",23,"Female",5,NA,6,3,"No_Bias",0.199610172756699,NA,NA
1,13,"White",15,"Female",3,"Moderate",5,3,"No_Bias",NA,0.471245361967003,NA
1,15,"White",19,"Male",4,"Right",5,3,"No_Bias",-0.117476670132385,NA,NA
1,11,"White",28,"Female",9,"Moderate",7,3,"No_Bias",NA,NA,0.399170868827861
1,1,"Other",23,"Female",7,"Left",6,2,"No_Bias",NA,-0.0563053644756723,NA
1,9,"White",25,"Male",5,"Left",6,1,"No_Bias",NA,0.252196090516361,NA
1,8,"Black",41,"Female",5,"Moderate",5,3,"No_Bias",NA,NA,NA
1,8,"White",25,"Male",7,"Left",5,1,"No_Bias",NA,NA,0.217887243176321
1,11,"White",31,"Female",6,"Left",3,1,"No_Bias",NA,NA,0.0682350074907013
1,8,"White",58,"Female",8,"Moderate",6,3,"No_Bias",NA,NA,-0.198747116803906
1,12,"White",60,"Female",9,"Moderate",6,3,"No_Bias",NA,-0.215822652868287,NA
1,1,"Black",18,"Female",3,"Moderate",8,1,NA,NA,0.0723907352445151,NA
1,6,"Other",38,"Male",13,"Moderate",6,2,"No_Bias",NA,NA,-0.32660891501584
1,14,"Black",15,"Male",3,"Moderate",7,3,"No_Bias",NA,NA,0.196075521544063
2,8,"Asian",30,"Male",8,"Moderate",7,2,"COVID",NA,NA,-0.45484403627915
2,1,"Other",15,"Female",2,"Moderate",5,2,"No_Bias",NA,0.072900435226188,NA
2,9,"Asian",25,"Female",7,"Moderate",5,2,"No_Bias",NA,-0.080406873633693,NA
2,14,"White",49,"Male",6,"Left",4,2,"No_Bias",NA,-0.600460639762479,NA
2,9,"Black",21,"Female",4,"Moderate",5,3,"No_Bias",NA,-0.204990391290364,NA
2,NA,"Asian",18,"Female",NA,"Moderate",7,3,"No_Bias",NA,NA,0.215625088126074
2,NA,"Asian",18,"Female",NA,"Moderate",7,1,"No_Bias",NA,-0.584715967328806,NA
2,NA,"Asian",18,"Female",NA,"Left",5,2,"No_Bias",0.300736236421897,NA,NA
2,14,"White",33,"Female",8,"Moderate",8,2,"No_Bias",-0.323826298330156,NA,NA
2,15,"Asian",18,"Male",4,"Moderate",7,3,"No_Bias",-0.251146492446298,NA,NA
2,15,"Asian",18,"Male",3,"Left",6,1,"No_Bias",0.174536772180606,NA,NA
2,2,"Asian",23,"Female",7,"Left",6,2,"No_Bias",0.604771791865152,NA,NA
2,2,"White",55,"Male",10,"Moderate",7,1,"No_Bias",0.476393776896248,NA,NA
2,14,"Asian",18,"Male",3,"Moderate",5,3,"No_Bias",NA,NA,NA
2,9,"White",21,"Female",6,"Left",5,2,"COVID",NA,NA,NA
2,NA,NA,NA,NA,NA,NA,4,NA,"No_Bias",NA,NA,-0.349720171857307
2,NA,"Other",17,"Female",NA,NA,5,NA,"No_Bias",NA,-0.145523498363082,NA
2,2,"Other",16,"Female",3,"Right",5,3,"No_Bias",NA,0.280689447459509,NA
2,7,"Other",62,"Male",9,"Left",8,3,"No_Bias",NA,NA,0.16316411020918
2,12,"Asian",32,"Male",7,"Left",7,1,"No_Bias",NA,0.728246531714134,NA
2,14,"White",41,"Male",8,"Moderate",7,1,"No_Bias",0.286092938126448,NA,NA
2,10,"Asian",23,"Male",7,"Left",8,1,"No_Bias",NA,-0.377569417531994,NA
2,14,"White",15,"Male",2,"Moderate",5,2,"No_Bias",NA,NA,0.212802453975539
